timestep,set,agent,score
19054592,test,1,31.416666666666668
19054592,test,2,25.785714285714285
19054592,test,3,24.714285714285715
19480576,test,0,39.6
19480576,test,1,29.46153846153846
19480576,test,2,24.857142857142858
19480576,test,3,38.0
19906560,test,0,30.76923076923077
19906560,test,1,27.384615384615383
19906560,test,2,24.6
19906560,test,3,26.46153846153846
20316160,test,0,26.666666666666668
20316160,test,1,29.46153846153846
20316160,test,2,29.76923076923077
20316160,test,3,27.428571428571427
20742144,test,0,25.0
20742144,test,1,33.333333333333336
20742144,test,2,31.23076923076923
20742144,test,3,37.18181818181818
21168128,test,0,23.066666666666666
21168128,test,1,22.9375
21168128,test,2,25.533333333333335
21168128,test,3,20.88235294117647
21594112,test,0,32.833333333333336
21594112,test,1,33.5
21594112,test,2,25.714285714285715
21594112,test,3,36.90909090909091
22020096,test,0,39.0
22020096,test,1,35.0
22020096,test,2,34.2
22020096,test,3,36.583333333333336
22446080,test,0,31.428571428571427
22446080,test,1,42.2
22446080,test,2,36.0
22446080,test,3,42.0
22855680,test,0,28.923076923076923
22855680,test,1,24.533333333333335
22855680,test,2,30.23076923076923
22855680,test,3,27.384615384615383
23281664,test,0,36.27272727272727
23281664,test,1,34.45454545454545
23281664,test,2,26.285714285714285
23281664,test,3,39.09090909090909
23707648,test,0,31.916666666666668
23707648,test,1,28.0
23707648,test,2,35.27272727272727
23707648,test,3,32.75
24133632,test,0,27.923076923076923
24133632,test,1,32.833333333333336
24133632,test,2,34.0
24133632,test,3,26.928571428571427
24559616,test,0,28.846153846153847
24559616,test,1,32.833333333333336
24559616,test,2,21.8125
24559616,test,3,24.8125
24985600,test,0,19.42105263157895
24985600,test,1,29.0
24985600,test,2,25.642857142857142
24985600,test,3,27.642857142857142
